Concept,type,preferred label (cs),alternative label (cs),notation,is in scheme,has exact match,has narrower,is top concept in scheme,has broader
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0116,http://www.w3.org/2004/02/skos/core#Concept,Pěstování přadných rostlin,Pěstování přadných rostlin,0116,nace-cz,0116,01160,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0116,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování přadných rostlin,Pěstování přadných rostlin,0116,nace-cz,0116,01160,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0116,http://www.w3.org/2004/02/skos/core#Concept,Pěstování přadných rostlin,Pěstování přadných rostlin,0116,nace-cz,0116,01160,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0116,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování přadných rostlin,Pěstování přadných rostlin,0116,nace-cz,0116,01160,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01160,http://www.w3.org/2004/02/skos/core#Concept,Pěstování přadných rostlin,Pěstování přadných rostlin,01160,nace-cz,,,,0116
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01160,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování přadných rostlin,Pěstování přadných rostlin,01160,nace-cz,,,,0116
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01160,http://www.w3.org/2004/02/skos/core#Concept,Pěstování přadných rostlin,Pěstování přadných rostlin,01160,nace-cz,,,,0116
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01160,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování přadných rostlin,Pěstování přadných rostlin,01160,nace-cz,,,,0116
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0119,http://www.w3.org/2004/02/skos/core#Concept,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,0119,nace-cz,0119,01190,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0119,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,0119,nace-cz,0119,01190,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0119,http://www.w3.org/2004/02/skos/core#Concept,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,0119,nace-cz,0119,01190,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0119,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,0119,nace-cz,0119,01190,,011
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01190,http://www.w3.org/2004/02/skos/core#Concept,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,01190,nace-cz,,,,0119
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01190,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,01190,nace-cz,,,,0119
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01190,http://www.w3.org/2004/02/skos/core#Concept,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,01190,nace-cz,,,,0119
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01190,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování ostatních plodin jiných než trvalých,Pěstování ostatních plodin jiných než trvalých,01190,nace-cz,,,,0119
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0121,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0122,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0123,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0124,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0125,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0126,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0127,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0128,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0129,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0121,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0122,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0123,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0124,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0125,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0126,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0127,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0128,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0129,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0121,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0122,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0123,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0124,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0125,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0126,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0127,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0128,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,http://www.w3.org/2004/02/skos/core#Concept,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0129,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0121,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0122,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0123,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0124,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0125,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0126,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0127,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0128,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/012,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování trvalých plodin,Pěstování trvalých plodin,012,nace-cz,012,0129,,01
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0121,http://www.w3.org/2004/02/skos/core#Concept,Pěstování vinných hroznů,Pěstování vinných hroznů,0121,nace-cz,0121,01210,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0121,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování vinných hroznů,Pěstování vinných hroznů,0121,nace-cz,0121,01210,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0121,http://www.w3.org/2004/02/skos/core#Concept,Pěstování vinných hroznů,Pěstování vinných hroznů,0121,nace-cz,0121,01210,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0121,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování vinných hroznů,Pěstování vinných hroznů,0121,nace-cz,0121,01210,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01210,http://www.w3.org/2004/02/skos/core#Concept,Pěstování vinných hroznů,Pěstování vinných hroznů,01210,nace-cz,,,,0121
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01210,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování vinných hroznů,Pěstování vinných hroznů,01210,nace-cz,,,,0121
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01210,http://www.w3.org/2004/02/skos/core#Concept,Pěstování vinných hroznů,Pěstování vinných hroznů,01210,nace-cz,,,,0121
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01210,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování vinných hroznů,Pěstování vinných hroznů,01210,nace-cz,,,,0121
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0122,http://www.w3.org/2004/02/skos/core#Concept,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,0122,nace-cz,0122,01220,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0122,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,0122,nace-cz,0122,01220,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0122,http://www.w3.org/2004/02/skos/core#Concept,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,0122,nace-cz,0122,01220,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0122,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,0122,nace-cz,0122,01220,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01220,http://www.w3.org/2004/02/skos/core#Concept,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,01220,nace-cz,,,,0122
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01220,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,01220,nace-cz,,,,0122
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01220,http://www.w3.org/2004/02/skos/core#Concept,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,01220,nace-cz,,,,0122
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/01220,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování tropického a subtropického ovoce,Pěstování tropického a subtropického ovoce,01220,nace-cz,,,,0122
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0123,http://www.w3.org/2004/02/skos/core#Concept,Pěstování citrusových plodů,Pěstování citrusových plodů,0123,nace-cz,0123,01230,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0123,https://w3id.org/stirdata/vocabulary/BusinessActivity,Pěstování citrusových plodů,Pěstování citrusových plodů,0123,nace-cz,0123,01230,,012
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0123,http://www.w3.org/2004/02/skos/core#Concept,Pěstování citrusových plodů,Pěstování citrusových plodů,0123,nace-cz,0123,01230,,012
