Subject,first,rest
https://blank_Nodes_IRI.org/2815,4.91919707E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2816,1.659474280463354E1,https://blank_Nodes_IRI.org/2817
https://blank_Nodes_IRI.org/2817,4.920405406326666E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2818,1.660204785294802E1,https://blank_Nodes_IRI.org/2819
https://blank_Nodes_IRI.org/2819,4.918544885820353E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2820,1.660680035682213E1,https://blank_Nodes_IRI.org/2821
https://blank_Nodes_IRI.org/2821,4.919743179579918E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2822,1.660059099075663E1,https://blank_Nodes_IRI.org/2823
https://blank_Nodes_IRI.org/2823,4.921267357564135E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2824,1.661369579999996E1,https://blank_Nodes_IRI.org/2825
https://blank_Nodes_IRI.org/2825,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2826,1.6608123E1,https://blank_Nodes_IRI.org/2827
https://blank_Nodes_IRI.org/2827,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2828,1.659163768882001E1,https://blank_Nodes_IRI.org/2829
https://blank_Nodes_IRI.org/2829,4.922983969524653E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2830,1.66026746E1,https://blank_Nodes_IRI.org/2831
https://blank_Nodes_IRI.org/2831,4.91984432E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2832,1.660942699999998E1,https://blank_Nodes_IRI.org/2833
https://blank_Nodes_IRI.org/2833,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2834,1.663609869486829E1,https://blank_Nodes_IRI.org/2835
https://blank_Nodes_IRI.org/2835,4.920722590572092E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2836,1.661250599999994E1,https://blank_Nodes_IRI.org/2837
https://blank_Nodes_IRI.org/2837,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2838,1.66101747751236E1,https://blank_Nodes_IRI.org/2839
https://blank_Nodes_IRI.org/2839,4.919471787032064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
