"Subject","type"
"https://w3id.org/italia/env/ld/ihi/lotstep/08ir224/g11-150","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_3269/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/237/991-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@19_0203/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/121/071-210","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/maaf@20_0089/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/og004c/102_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/repair/139/061sv-2","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/repair/276/991si-24","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_6179/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lot/dait@23_1312/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0867/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/al032a/101-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/po017a/101_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_7476/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_5341/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/289/066-120","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@20_6431/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_2783/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_4359/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3641/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2300/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/488/061_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_2681/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/098/071_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3105/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@19_0085/xm1-132","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@23_1249/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_4777/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/lot/dait@23_1309/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@20_5743/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/05ir018/g41_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/163/061-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_0823/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/519/091_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/vv072a/101","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_4570/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dpc@19_1985/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_1151/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_5418/xm1-142","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_6032/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_1841/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@19_0339/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_0007/xm1-229","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/cn093a/101_19","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/20ir015/g1","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/03ir455/g11_23","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/152/072_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/579/991_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_0094/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/03ir523/g11-142","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0575/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/334/091-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/323/081_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/718/991_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/245/021-130","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/06ir065/g11_20","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/ar005a/103_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@22_0691/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/485/091-150","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/09ir029/ci","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0690/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/367/081-110","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_6355/xm1-215","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/150/091-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dpc@22_6308/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/499/091-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@22_0529/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/maaf@22_0018/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/an008a/101-170","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_0535/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/ms036a/101_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ira40/g17_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ira44/g117_12","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_6929/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3130/xm1-132","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/pz057b/101-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_6737/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_5052/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/esec/fe082a/1022","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_4296/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_0609/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4641/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/047/095-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pn030c/101_14","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_1595/xm1-172","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/070/02","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/343/021_16","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_1619/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_0383/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/intervention/240/09","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lot/dpc@21_6250/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/165/02","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_7212/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_3714/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_0707/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/239/06","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_1224/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/businessentity/061044","http://purl.org/goodrelations/v1#BusinessEntity"
"https://w3id.org/italia/env/ld/ihi/economicindicator/cb013a/101_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/453/991_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/repair/19ir980/g11si-33","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_2146/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@19_0284/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/140/091-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/385/991_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pz025a/101_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/553/991_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_5524/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/21ir052/g14_21","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/bt012a/101_8","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/vt051a/101_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_2314/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/lotstep/034/071-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_6352/xm1-102","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_3352/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/an005a/101_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_4053/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/087/991_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_4130/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/01ira41/g12-182","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@22_0161/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3700/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/318/991_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/139/092-140","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/046/081_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@23_1596/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_0329/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_3424/xm1-229","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/ap018a/101_18","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/101/061_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/305/072_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/104/071_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/227/021_19","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_4357/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/fe021c/101_17","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/159/081","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ir407/g11_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/cs150b/101_7","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@22_5402/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4174/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/020/081-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/instability/211/061di-2","https://w3id.org/italia/env/onto/core#Instability"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2362/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lithology/318/991lf-17","https://w3id.org/italia/env/onto/core#Lithology"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5924/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_4969/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/esec/al024a/101","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0862/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/007/023_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_3088/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_2398/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/16ir748/g11_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/01ira44/g19","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/agreement/na025c/10","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_5150/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3676/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ira54/g12_24","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@22_0016/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/270/071_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/10ir002/mt1_14","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/304/991","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_1838/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_6860/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_3330/xm1-217","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_7419/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2399/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_2553/xm1-215","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_7348/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/dpc@19_4498/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dpc@20_6010/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_2521/xm1-132","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/319/991_12","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_2765/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/427/06","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@19_3227/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/agreement/pv115a/10","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/805/991_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_1888/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_2576/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/repair/11ir069/g11si-2","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/economicindicator/157/062_22","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/001/071_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/543/091_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ir004/g31_14","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/mo099r/101-140","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_2255/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@22_0286/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@19_1832/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/16ir543/g11_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/03ir261/g11_11","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/agreement/143/06","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_3009/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/360/991_17","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/dait@23_0052/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_7307/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_1366/xm1-215","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/21ir123/g11","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/repair/09ir002/g43si-2","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/businessentity/095034","http://purl.org/goodrelations/v1#BusinessEntity"
"https://w3id.org/italia/env/ld/ihi/repair/500/061si-33","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4257/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/11ir068/g1","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/repair/402/021si-15","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/lotstep/320/061-110","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@22_0033/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_2057/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@22_6646/xm1-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/127/991_10","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/09ir700/g11_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4049/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/repair/12ir006/g91sf-53","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/repair/587/991sf-23","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/economicindicator/fe050c/103_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/131/071_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/repair/086/091sf-11","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/economicindicator/cs106b/101_13","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3075/xm1-217","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/302/071-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/375/09","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/11ir091/g11-150","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@23_0962/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/agreement/075/98","http://purl.org/procurement/public-contracts#FrameworkAgreement"
